iisID,age,education,job,gender,region,ethnicity,tk2017,tk2021
112003286873,32,HAVO/VWO,Unemployed and not searching for a job or incapacitated,Male,North  of the country,Dutch origin,PVV,NA
112003287001,23,Master,Student or full-time education,Female,South  of the country,Dutch origin,CDA,NA
112003287556,47,VMBO-T,Housewife/Househusband or else,Male,East  of the country,Dutch origin,FvD,NA
112003287692,25,HAVO/VWO,Part-time employed,Male,South  of the country,Dutch origin,SP,NA
112003288584,25,Master,Full-time employed,Male,East  of the country,Dutch origin,SP,SP
112003288693,73,VMBO-T,Housewife/Househusband or else,Male,East  of the country,Dutch origin,VVD,CDA
112003290524,25,Bachelor,Full-time employed,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,VVD,NA
112003291207,34,"VMBO, MBO 1",Part-time employed,Male,East  of the country,Dutch origin,PvdA,NA
112003291852,39,Master,Full-time employed,Female,West of the country,Dutch origin,SP,SP
112003293445,23,Bachelor,Full-time employed,Male,West of the country,Dutch origin,VVD,NA
112003293609,33,Bachelor,Full-time employed,Male,South  of the country,Dutch origin,D66,D66
112003294991,42,MBO 2-4,Part-time employed,Male,North  of the country,Dutch origin,PvdA,NA
112003295010,34,Bachelor,Full-time employed,Female,West of the country,First generation non-Western immigrant,D66,Denk
112003295047,48,"VMBO, MBO 1",Unemployed and not searching for a job or incapacitated,Male,East  of the country,Dutch origin,PVV,PVV
112003295710,32,Bachelor,Full-time employed,Male,West of the country,Second generation Western immigrant,VVD,NA
112003296548,41,VMBO-T,Entrepreneur,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,PvdA,D66
112003296748,29,MBO 2-4,Part-time employed,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,Not,NA
112003297203,68,HAVO/VWO,Retired,Female,West of the country,Dutch origin,SP,SP
112003299050,34,Bachelor,Entrepreneur,Female,East  of the country,Dutch origin,D66,D66
112003299387,51,MBO 2-4,Full-time employed,Female,West of the country,Dutch origin,FvD,PVV
112003299532,54,"VMBO, MBO 1",Unemployed and not searching for a job or incapacitated,Female,West of the country,Dutch origin,ChristenUnie,NA
112003299614,30,MBO 2-4,Part-time employed,Male,South  of the country,Dutch origin,SP,NA
112003299878,42,MBO 2-4,Full-time employed,Female,South  of the country,First generation non-Western immigrant,SP,SP
112003299914,21,Bachelor,Student or full-time education,Male,East  of the country,Dutch origin,New,PvdA
112003301084,37,MBO 2-4,Full-time employed,Male,East  of the country,First generation Western immigrant,New,NA
112003301393,32,Bachelor,Full-time employed,Female,West of the country,Dutch origin,D66,NA
112003301784,27,MBO 2-4,Part-time employed,Male,North  of the country,Dutch origin,CDA,NA
112003301993,54,Bachelor,Unemployed and not searching for a job or incapacitated,Male,South  of the country,Dutch origin,50+,SGP
112003302112,21,MBO 2-4,Student or full-time education,Male,South  of the country,Dutch origin,New,NA
112003303568,20,Bachelor,Student or full-time education,Male,North  of the country,Dutch origin,SP,NA
112003303677,23,Bachelor,Part-time employed,Male,East  of the country,Dutch origin,D66,NA
112003303804,22,MBO 2-4,Full-time employed,Male,North  of the country,Dutch origin,GL,NA
112003303813,25,Bachelor,Student or full-time education,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,GL,Bij1
112003304214,26,Master,Full-time employed,Male,South  of the country,Dutch origin,Not,NA
112003304387,23,Bachelor,Part-time employed,Female,West of the country,NA,NA,D66
112003305479,20,HAVO/VWO,Unemployed and searching for a job,Female,East  of the country,Dutch origin,New,VVD
112003306470,59,HAVO/VWO,Unemployed and not searching for a job or incapacitated,Male,West of the country,Dutch origin,ChristenUnie,ChristenUnie
112003306707,61,MBO 2-4,Unemployed and not searching for a job or incapacitated,Female,South  of the country,Dutch origin,PVV,PVV
112003306798,26,Bachelor,Full-time employed,Male,East  of the country,Dutch origin,CDA,BBB
112003307253,38,Bachelor,Full-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,VVD,VVD
112003308072,28,Bachelor,Part-time employed,Male,North  of the country,Dutch origin,PVV,PVV
112003308509,31,Bachelor,Full-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,CDA,GL
112003308527,24,Master,Full-time employed,Female,East  of the country,Dutch origin,VVD,NA
112003309528,20,Bachelor,Student or full-time education,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,FvD,NA
112003309555,43,"VMBO, MBO 1",Housewife/Househusband or else,Male,East  of the country,Dutch origin,Not,NA
112003309755,54,MBO 2-4,Full-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,SP,NA
112003309937,52,VMBO-T,Housewife/Househusband or else,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,VVD,FvD
112003310103,31,Bachelor,Full-time employed,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,FvD,VVD
112003310512,29,Master,Full-time employed,Male,West of the country,Dutch origin,VVD,NA
112003310658,52,Bachelor,Entrepreneur,Male,West of the country,Dutch origin,GL,GL
112003310730,59,"VMBO, MBO 1",Unemployed and searching for a job,Female,West of the country,Dutch origin,PVV,PVV
112003310812,23,HAVO/VWO,Student or full-time education,Female,North  of the country,Second generation Western immigrant,D66,NA
112003310967,24,MBO 2-4,Full-time employed,Male,West of the country,Dutch origin,PVV,PVV
112003311195,38,VMBO-T,Unemployed and not searching for a job or incapacitated,Female,South  of the country,Dutch origin,PVV,VVD
112003312850,26,Master,Full-time employed,Male,South  of the country,Dutch origin,VVD,NA
112003313260,32,Bachelor,Full-time employed,Female,East  of the country,Dutch origin,VVD,NA
112003313760,30,Elementary,Unemployed and not searching for a job or incapacitated,Female,South  of the country,Dutch origin,FvD,FvD
112003313779,34,MBO 2-4,Full-time employed,Female,East  of the country,Dutch origin,SP,VVD
112003313824,63,HAVO/VWO,Retired,Female,South  of the country,Dutch origin,PVV,PVV
112003313924,27,Bachelor,Entrepreneur,Female,West of the country,First generation non-Western immigrant,ChristenUnie,D66
112003314416,77,Bachelor,Retired,Female,North  of the country,Dutch origin,VVD,VVD
112003314434,20,Elementary,Unemployed and not searching for a job or incapacitated,Male,South  of the country,Dutch origin,NA,50+
112003314489,24,HAVO/VWO,Full-time employed,Female,South  of the country,Dutch origin,SP,NA
112003314634,54,HAVO/VWO,Part-time employed,Male,West of the country,Dutch origin,CDA,NA
112003314761,62,VMBO-T,Full-time employed,Female,South  of the country,Dutch origin,VVD,VVD
112003314770,20,Bachelor,Student or full-time education,Male,East  of the country,Second generation Western immigrant,SGP,NA
112003314852,37,MBO 2-4,Unemployed and not searching for a job or incapacitated,Female,South  of the country,Dutch origin,Not,NA
112003315035,30,HAVO/VWO,Full-time employed,Female,West of the country,Second generation Western immigrant,PVV,NA
112003315153,20,MBO 2-4,Student or full-time education,Female,South  of the country,Dutch origin,Not,VOLT
112003315899,28,Master,Full-time employed,Female,South  of the country,Dutch origin,SGP,SGP
112003315953,24,MBO 2-4,Full-time employed,Female,South  of the country,Dutch origin,Not,GL
112003317219,60,"VMBO, MBO 1",Full-time employed,Female,South  of the country,Dutch origin,Not,VVD
112003317228,26,MBO 2-4,Full-time employed,Male,West of the country,Dutch origin,FvD,PvdA
112003317719,33,Bachelor,Full-time employed,Female,South  of the country,Dutch origin,VVD,PVV
112003317737,32,MBO 2-4,Entrepreneur,Male,West of the country,Dutch origin,PvdD,NA
112003318265,24,Bachelor,Full-time employed,Female,South  of the country,Dutch origin,VVD,NA
112003318638,26,Master,Part-time employed,Female,South  of the country,Second generation non-Western immigrant,FvD,VVD
112003318865,24,Bachelor,Full-time employed,Female,East  of the country,Dutch origin,SP,NA
112003319048,25,Master,Unemployed and searching for a job,Male,West of the country,Dutch origin,VVD,D66
112003320841,61,MBO 2-4,Housewife/Househusband or else,Male,East  of the country,Dutch origin,NA,ChristenUnie
112003321197,34,Bachelor,Part-time employed,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",First generation Western immigrant,GL,VOLT
112003321879,56,Bachelor,Part-time employed,Male,East  of the country,Dutch origin,PvdA,NA
112003322225,20,Bachelor,Student or full-time education,Male,South  of the country,Dutch origin,New,NA
112003322443,40,MBO 2-4,Part-time employed,Female,South  of the country,Dutch origin,CDA,CDA
112003323053,19,MBO 2-4,Part-time employed,Male,West of the country,Dutch origin,New,NA
112003323426,23,MBO 2-4,Full-time employed,Male,West of the country,Second generation non-Western immigrant,VVD,NA
112003323699,22,Bachelor,Part-time employed,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,PvdA,NA
112003323880,30,HAVO/VWO,Unemployed and not searching for a job or incapacitated,Male,South  of the country,First generation non-Western immigrant,Not,NA
112003324154,25,Master,Student or full-time education,Female,West of the country,Dutch origin,Not,NA
112003324281,21,Bachelor,Student or full-time education,Male,West of the country,Dutch origin,VVD,NA
112003324418,20,MBO 2-4,Part-time employed,Male,West of the country,Dutch origin,VVD,VVD
112003325428,23,VMBO-T,Part-time employed,Female,West of the country,Second generation non-Western immigrant,FvD,NA
112003325728,28,Master,Full-time employed,Female,West of the country,Dutch origin,CDA,CDA
112003326165,63,Elementary,Unemployed and not searching for a job or incapacitated,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,PvdA,PVV
112003326283,35,MBO 2-4,Full-time employed,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,50+,NA
112003326638,34,"VMBO, MBO 1",Unemployed and searching for a job,Female,South  of the country,Dutch origin,Other,PvdD
112003326829,61,MBO 2-4,Full-time employed,Female,North  of the country,Dutch origin,SP,SP
112003327066,24,MBO 2-4,Part-time employed,Male,East  of the country,Dutch origin,Not,NA
112003328203,40,MBO 2-4,Part-time employed,Male,East  of the country,Second generation non-Western immigrant,Not,NA
112003328749,19,MBO 2-4,Student or full-time education,Female,South  of the country,Dutch origin,GL,D66
112003329095,39,MBO 2-4,Housewife/Househusband or else,Male,North  of the country,Dutch origin,D66,NA
112003329331,28,MBO 2-4,Full-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Second generation non-Western immigrant,FvD,NA
112003329540,18,"VMBO, MBO 1",Student or full-time education,Female,East  of the country,Dutch origin,PVV,NA
112003330198,53,Master,Entrepreneur,Female,West of the country,Dutch origin,GL,Bij1
112003330352,19,Bachelor,Part-time employed,Female,East  of the country,Second generation non-Western immigrant,New,NA
112003330743,23,MBO 2-4,Full-time employed,Female,East  of the country,Second generation Western immigrant,50+,FvD
112003331544,24,Bachelor,Student or full-time education,Female,East  of the country,Dutch origin,VVD,NA
112003331699,40,Bachelor,Part-time employed,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,GL,GL
112003331762,29,MBO 2-4,Part-time employed,Male,West of the country,Dutch origin,PvdA,FvD
112003331780,27,Master,Part-time employed,Male,South  of the country,Dutch origin,GL,VVD
112003332472,40,Bachelor,Part-time employed,Male,West of the country,Dutch origin,ChristenUnie,ChristenUnie
112003332672,25,Bachelor,Full-time employed,Male,South  of the country,Dutch origin,PVV,VVD
112003333173,22,MBO 2-4,Full-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",NA,D66,NA
112003333428,59,VMBO-T,Housewife/Househusband or else,Male,East  of the country,Dutch origin,FvD,PVV
112003333891,35,VMBO-T,Part-time employed,Male,South  of the country,Dutch origin,NA,NA
112003334174,37,MBO 2-4,Part-time employed,Male,South  of the country,Dutch origin,SGP,NA
112003334583,31,Bachelor,Full-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Second generation Western immigrant,VVD,PVV
112003334774,20,Bachelor,Student or full-time education,Male,West of the country,Dutch origin,GL,D66
112003335702,23,Bachelor,Student or full-time education,Female,South  of the country,Dutch origin,FvD,NA
112003336049,21,HAVO/VWO,Student or full-time education,Female,West of the country,Dutch origin,VVD,NA
112003336276,51,HAVO/VWO,Housewife/Househusband or else,Male,South  of the country,Dutch origin,SGP,SGP
112003336494,28,Bachelor,Part-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,D66,PvdA
112003336567,70,"VMBO, MBO 1",Retired,Female,North  of the country,Dutch origin,PVV,NA
112003336594,77,"VMBO, MBO 1",Retired,Female,North  of the country,Dutch origin,PvdA,PvdA
112003337177,20,MBO 2-4,Part-time employed,Female,East  of the country,Dutch origin,New,NA
112003337595,38,Bachelor,Full-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,VVD,VVD
112003337913,20,MBO 2-4,Student or full-time education,Female,East  of the country,Second generation non-Western immigrant,New,NA
112003338378,18,HAVO/VWO,Student or full-time education,Female,East  of the country,Dutch origin,New,NA
112003338405,22,"VMBO, MBO 1",Unemployed and searching for a job,Male,East  of the country,Dutch origin,New,NA
112003338450,20,MBO 2-4,Unemployed and not searching for a job or incapacitated,Male,West of the country,NA,NA,VVD
112003338641,22,Bachelor,Student or full-time education,Female,South  of the country,Dutch origin,VVD,NA
112003339542,33,Bachelor,Full-time employed,Female,East  of the country,Dutch origin,PVV,NA
112003339960,21,HAVO/VWO,Entrepreneur,Female,East  of the country,Dutch origin,FvD,NA
112003341482,18,HAVO/VWO,Student or full-time education,Female,East  of the country,Dutch origin,New,VVD
112003341655,24,Bachelor,Full-time employed,Female,West of the country,Dutch origin,SGP,SGP
112003342883,24,HAVO/VWO,Part-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,PVV,NA
112003342938,18,Bachelor,Full-time employed,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,Denk,NA
112003343293,20,Bachelor,Full-time employed,Female,North  of the country,Dutch origin,VVD,NA
112003343820,18,VMBO-T,Student or full-time education,Male,West of the country,Dutch origin,New,NA
112003344221,26,Master,Full-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,VVD,NA
112003345177,29,VMBO-T,Full-time employed,Male,South  of the country,Dutch origin,PVV,NA
112003345904,22,MBO 2-4,Part-time employed,Female,North  of the country,Second generation Western immigrant,PvdD,NA
112003346696,22,Bachelor,Full-time employed,Female,East  of the country,Dutch origin,D66,VVD
